"nearest_seamount_id","nearest_seamount_distance_m","pixel_id"
3333750,74023.8783836237,31663
3349539,30610.4069407721,31664
3349539,75384.9666064734,31665
3336408,62085.8215952726,31666
3373189,42004.1834496127,31667
3360683,14831.5350386219,31668
3357350,67307.1168571295,31669
3365836,28254.6363148348,31670
3371754,38529.1859168179,31671
3338473,65258.0894725926,31672
3330904,85528.3570232749,31673
3371020,46483.2283508732,31674
572123,31291.0943523054,31675
3353245,44947.7347281954,31676
3349149,32744.8018069285,31677
3346545,33234.4733701283,31678
3365848,25779.8921706798,31679
3347288,37932.7917051015,31680
3369178,62903.8825003239,31681
3365060,36108.2416527715,31682
3365060,125164.549024291,31683
3292763,290384.965881412,31684
593220,275001.796508644,31685
593220,283125.279461636,31686
593220,319392.362705926,31687
3636030,838346.524433276,31688
3636030,843521.462244873,31689
3636030,858807.103605636,31690
3636030,883678.927459897,31691
3537521,822726.909261339,31692
3537521,752803.126405955,31693
3537521,688377.184926874,31694
3537521,631134.987167171,31695
3537521,583195.693590553,31696
3537521,547010.679709291,31697
3537521,525015.973192125,31698
3537521,519018.768634743,31699
3537521,529562.851775661,31700
3537521,555707.447731103,31701
3439822,556086.137455105,31702
3439822,472112.681348071,31703
3431734,318174.822622814,31704
3382132,246043.243706885,31705
3382132,158126.211304527,31706
3382132,82390.1773674461,31707
3382132,76746.3722214438,31708
3382132,149363.622308321,31709
3382132,236741.630023894,31710
3382132,327263.393616019,31711
3337707,416289.362366192,31712
3337707,324164.735180201,31713
3337707,232779.594352784,31714
3337707,143553.214025465,31715
3337707,65926.7219299741,31716
3337707,73503.4813408211,31717
3359614,4699.94597723648,31718
3327008,81891.8687625121,31719
3327008,104327.289298347,31720
3327008,179943.630375356,31721
3353295,117481.06453109,31722
3353295,26814.9622739206,31723
3356610,16622.6034030564,31724
3334257,67193.9200892787,31725
3362841,15342.1947941618,31726
3367036,25643.8229269049,31727
3343572,40380.0585933678,31728
3343573,47342.7089146482,31729
3354061,21616.0909371855,31730
3366305,22445.4194020819,31731
3350001,33697.6858951291,31732
3348483,26911.5799861445,31733
3332140,68852.0253794039,31734
3364717,20936.4046405133,31735
3378753,56778.0226181746,31736
3351501,21586.9555536519,31737
3363603,15188.7405017629,31738
3353696,12758.7639802173,31739
3359262,4827.36859465087,31740
3362163,12316.5426946456,31741
3359647,12630.705752184,31742
3371099,52906.8344816904,31743
3385232,74154.8861863901,31744
3379923,59520.0959079267,31745
3390176,87929.5759890882,31746
3376574,76459.8903839628,31747
3352976,45867.0861509594,31748
3374032,46396.8150242837,31749
3336506,57490.6777639567,31750
3337734,52977.0481639248,31751
3379527,63050.5095586388,31752
3379527,132050.509152793,31753
3412107,145556.245935433,31754
3390179,161269.355668313,31755
3390179,96398.221623551,31756
3380323,66835.2506014339,31757
3380323,86369.9567118787,31758
584933,165889.45615215,31759
3421025,189172.530757564,31760
3421025,245398.79064374,31761
3426120,256345.389047382,31762
3426120,201918.621138458,31763
575206,176884.227716648,31764
575206,89981.7149921696,31765
575206,47148.8043151332,31766
3318828,99721.144548694,31767
3318828,148747.771617311,31768
564596,111116.09582553,31769
3324651,85141.0825100155,31770
3323796,138077.120598594,31771
3323796,218652.812156059,31772
3016003,1029270.48502004,31773
3016003,1073597.39060811,31774
3667585,1040450.27802191,31775
3667585,1208897.80607745,31776
3667585,1269568.11163274,31777
3667585,1333975.29823755,31778
3637077,1281563.01578806,31779
3637077,1212911.32597196,31780
3502703,1146494.36975652,31781
3502703,974553.666412058,31782
3502703,890721.076252369,31783
3514470,586729.086164108,31784
3442567,504448.916394013,31785
3442567,423483.089058239,31786
3442567,348604.024478957,31787
3442567,284656.330941258,31788
3398827,211368.135013548,31789
3398827,139269.450120288,31790
3398827,106925.640853385,31791
3357288,134757.873309179,31792
3357288,41725.8794659078,31793
3349855,21276.8217119374,31794
3351360,17351.252439685,31795
3354324,14532.7385988665,31796
3348733,51118.1202431042,31797
3341521,47408.751724125,31798
3362370,12579.7835350031,31799
3338401,76402.687002834,31800
3340757,46860.2571441376,31801
3343102,45673.7576383877,31802
3362035,19804.5052661044,31803
3350249,25766.2250636328,31804
3363839,41483.8597683696,31805
3336793,100405.218450727,31806
3373506,45576.0159037841,31807
3358018,12037.6408007021,31808
3366543,24479.8166475847,31809
3344635,57241.4504314066,31810
3338021,57027.5649466161,31811
3375302,61266.3364797918,31812
3375699,67311.8817122579,31813
3343108,41060.8039072544,31814
3366889,49144.3259932815,31815
3355454,10932.6685652055,31816
3343110,39962.5539117653,31817
3349876,23496.7255247056,31818
3385888,90720.8071633465,31819
577769,82557.8144788882,31820
3385061,87633.6668492981,31821
3385061,82854.2975337148,31822
3384695,70535.8011680076,31823
3349486,112857.52813225,31824
3349486,29017.4780076397,31825
3344264,41514.8966251643,31826
3335054,61684.5190279799,31827
573002,52897.6236211459,31828
3355087,23315.209054102,31829
3359180,26997.4967565607,31830
3334584,93520.1877544684,31831
568977,35067.5320746127,31832
3381266,97306.9481650186,31833
3381266,63946.0572354002,31834
3381266,126598.483435287,31835
3381266,212797.733723064,31836
3296384,201371.986018084,31837
3296384,160966.424274909,31838
3296384,169077.864997849,31839
3326134,106142.678960076,31840
3379813,63275.5324732985,31841
3390081,86366.8614699887,31842
3390081,115860.833194583,31843
3293488,55336.9660833555,31844
3298339,33007.1130430716,31845
3299478,34870.8263288359,31846
3311569,12745.3421655298,31847
3340017,78100.8075118142,31848
3344662,117518.593037775,31849
3285919,65627.1142712493,31850
3307376,100482.247504356,31851
3307376,12784.6267584868,31852
3303689,41680.4594607068,31853
3285928,104227.848965123,31854
3285928,185629.720404035,31855
3376094,173068.513557986,31856
3373897,161264.09279029,31857
3334608,106166.34769494,31858
3334608,58427.7640484262,31859
3328444,89095.7604603235,31860
3303389,21810.8366800724,31861
3305560,17543.5673446262,31862
566903,58865.8178022535,31863
3284465,69204.4630109818,31864
3343130,85936.9395943439,31865
3315710,98923.2458347004,31866
3315710,12574.9017466686,31867
3311587,36549.4132627319,31868
3311587,129065.926429129,31869
3278580,127856.845237496,31870
3278580,84905.080654765,31871
3278580,123245.716878165,31872
3318303,102492.550276523,31873
3318303,19889.9088848912,31874
3302295,75865.9370400153,31875
3312341,3928.53123425583,31876
3318726,33319.1550717361,31877
3275349,93541.5732787986,31878
3275349,122296.449604422,31879
3289761,96292.9922636605,31880
3289761,57178.6414852681,31881
3314903,65596.4336256371,31882
3314903,29068.5480539593,31883
3314903,120441.699707539,31884
561149,72944.5433419837,31885
3305930,20350.6428257536,31886
3286715,79527.597711883,31887
3310785,24190.1947753532,31888
3306680,19737.7663857188,31889
3310407,54989.7284128738,31890
3315732,12351.087974671,31891
3336408,75562.6085731296,31892
3354736,109750.109860797,31893
3308213,40658.2889742079,31894
3318749,31968.6832336943,31895
3321092,52655.8359253123,31896
3304465,30035.7225059758,31897
3304117,24460.187085363,31898
3281177,104039.278450591,31899
572123,122300.582012909,31900
3330071,92371.1808701805,31901
3330071,49322.6161185802,31902
3346545,88994.1877793039,31903
3345083,87222.3403351151,31904
3312366,38485.9578108415,31905
3312366,54277.4793434822,31906
3289069,82905.2296822015,31907
3292763,52142.8043743047,31908
3292763,123274.86441535,31909
3292763,211645.09563451,31910
3292763,302505.760237011,31911
593220,393805.586643976,31912
3636030,957692.314905071,31913
3636030,967174.757890116,31914
3636030,985291.118772663,31915
3537521,932329.754220648,31916
3537521,867057.582714369,31917
3537521,807129.523088299,31918
3537521,753821.209903199,31919
3537521,708628.18185563,31920
3537521,673186.837290375,31921
3537521,649096.502719693,31922
3537521,637645.007779223,31923
3537521,639511.670112053,31924
3537521,654582.562121972,31925
3439822,652923.216028308,31926
3439822,575810.653000546,31927
3431734,502716.654490282,31928
3382132,340412.740238658,31929
3382132,266927.339308618,31930
3382132,209138.015159549,31931
3382132,182609.825749565,31932
3382132,200182.720774324,31933
3382132,252822.129359454,31934
3382132,323858.102649909,31935
3382132,403693.257772609,31936
3337707,380090.994873458,31937
3337707,289434.124594156,31938
3337707,200484.899022817,31939
3337707,117198.170436681,31940
3337707,66300.5409641201,31941
3300370,61961.3585310813,31942
3299217,43842.0891329931,31943
3327008,41124.9671214102,31944
3327008,110803.47611278,31945
3327008,199956.725012004,31946
3353295,134485.467701506,31947
3282734,95314.5846172955,31948
3334257,65424.9173082866,31949
3334257,85719.1853730878,31950
3292426,54346.7657321688,31951
3292426,83804.4058827904,31952
559274,35790.73412779,31953
3325819,59830.115274886,31954
3296869,53035.5633980613,31955
3332138,56505.0267440863,31956
3306739,13563.9300817177,31957
563763,22912.1350743826,31958
3310867,21796.6001531576,31959
3321156,26261.8176851342,31960
3325825,54206.4142044279,31961
3323393,40279.0832264309,31962
3330994,62146.8718558075,31963
3322665,31852.0294136263,31964
3312755,9438.88439124281,31965
562580,7084.53912792019,31966
3303795,21488.8948454726,31967
3303795,101838.937430213,31968
3269974,136664.134484977,31969
3274741,95351.1834387938,31970
3309341,69311.3411668674,31971
3309341,24063.7083892452,31972
3300008,55092.3017257188,31973
3302352,45087.4177932696,31974
3301218,27250.2464148053,31975
563848,28249.9122173918,31976
3324211,48525.0094192266,31977
3267116,119566.553861316,31978
3252515,163363.086326485,31979
3272543,111348.887986923,31980
3272543,111694.839970547,31981
3272543,172255.722276739,31982
3380323,193312.231528167,31983
3380323,245226.895769873,31984
3421025,303256.72468486,31985
3421025,344432.163921806,31986
3426120,343992.448024133,31987
575206,300500.923437125,31988
575206,228260.361623568,31989
3318828,158019.134261479,31990
3318828,67272.8902102533,31991
3318828,34646.3689677191,31992
3318828,122450.945970078,31993
564596,68062.3318554153,31994
3321898,38788.8179608985,31995
3323796,119448.581130974,31996
3263792,137483.654279889,31997
3263792,195141.545785541,31998
3263792,272722.9817047,31999
3016003,875984.436992317,32000
3016003,916265.755125954,32001
3016003,963771.896426346,32002
3016003,1017491.39398171,32003
3667585,1287608.50820232,32004
3667585,1342606.34801564,32005
3667585,1401558.80191653,32006
3637077,1381567.80716524,32007
3442567,699034.897624054,32008
3442567,620289.307913971,32009
3442567,545881.852683735,32010
3442567,477843.387342936,32011
3398827,409252.761406042,32012
3398827,335804.701859607,32013
3398827,274154.896043246,32014
3398827,233829.318989001,32015
3398827,226518.272936533,32016
3310348,146465.907866584,32017
3310348,53986.4175161872,32018
3306606,16973.0686484068,32019
3309948,23287.3802944718,32020
3321765,26026.3968747796,32021
3312644,17230.152624848,32022
3331255,67926.0054151752,32023
3295902,57037.0752041118,32024
3297116,53708.4811909694,32025
564827,49489.4442421114,32026
3325256,55562.0728887237,32027
3308486,11361.3345849274,32028
3305869,26422.9240026388,32029
3325262,50756.1001146907,32030
3336793,117667.967944668,32031
3343447,96766.3185499798,32032
3339612,72305.3416125464,32033
3308165,14054.3492679466,32034
3299087,57776.9258471916,32035
3314073,13999.4025592718,32036
3331268,96412.7790700003,32037
3343108,119054.481061882,32038
3343108,78004.125949794,32039
3339998,78184.1646359111,32040
3333328,58392.7879940156,32041
3308890,27328.2853198584,32042
3338416,66334.1191744247,32043
3338416,117610.131995183,32044
3282629,196140.171590259,32045
3282629,116191.40020939,32046
3282629,75160.1637484547,32047
3282629,122134.324035806,32048
3346150,134476.398509909,32049
3346150,86532.0432529501,32050
3344264,81984.6842305265,32051
3335054,61953.7976821669,32052
3321789,71014.0649240581,32053
3307807,26525.9517679217,32054
3313750,18061.9489598429,32055
3311956,18195.2411470248,32056
3303672,22987.9207315371,32057
3298710,70386.4305495682,32058
3298710,45862.1584107429,32059
3264730,122924.924003601,32060
3272075,107871.257288256,32061
3280015,88540.3315439084,32062
3296384,51677.1512539063,32063
3289363,56464.3299751306,32064
3326134,79221.2147754397,32065
3326134,42942.096812043,32066
3326134,120545.346851911,32067
3249722,43614.9001829238,32068
3256473,34980.6609049276,32069
3297511,81596.8539854027,32070
544409,96747.3332128131,32071
555838,107489.989978707,32072
3269528,37638.5274697643,32073
3253889,35343.7520758443,32074
3261413,25586.7860288343,32075
3285928,52930.448091599,32076
3285928,98302.0247417134,32077
3285928,182864.628925043,32078
3285928,272268.591038142,32079
3334608,252227.691598028,32080
3334608,196998.902187393,32081
3334608,175820.519927666,32082
3261425,102492.825553731,32083
3261425,16443.7624788197,32084
3270950,29163.9889312671,32085
3270950,66539.9437812285,32086
3284465,48345.5795971367,32087
3284465,102005.960429447,32088
3315710,164757.027695414,32089
3315710,129126.387569996,32090
3311587,121831.03407982,32091
550586,108185.475510589,32092
550586,28335.0699196523,32093
3278580,34296.8525571817,32094
3260704,24114.3629646204,32095
3259924,17940.4818134916,32096
553840,21715.9523481937,32097
3249747,43575.2957576842,32098
3259549,18334.3677461899,32099
3263323,18986.1053089495,32100
3270587,16245.6501267046,32101
3253174,38886.9988679764,32102
3246550,56224.1033735365,32103
3282667,44048.11596138,32104
3239948,96452.0414667301,32105
3227361,102177.441900586,32106
3248609,53821.6227551633,32107
3246559,51551.8881804355,32108
3248960,46442.5038852756,32109
3263679,14705.0078594348,32110
552960,5118.9642981645,32111
3273963,19937.568054755,32112
551299,20239.5078779547,32113
3258006,22132.0110622598,32114
3254704,31799.8404583249,32115
3246143,75272.7895496433,32116
548510,59368.8743795774,32117
3275026,38602.3124029921,32118
3259939,55553.2945630771,32119
3259939,42761.513868696,32120
554534,26402.4211948791,32121
3270999,38179.989491348,32122
3270999,57599.6326531423,32123
3241802,62133.2317714375,32124
3236613,74908.8206678063,32125
3244422,93980.0221672796,32126
3273586,26308.0806373468,32127
3258804,24516.6381593932,32128
3271756,17661.2037906474,32129
3270614,16500.5163257054,32130
3265558,4018.36645265215,32131
3263704,83457.0213854978,32132
3234700,159207.476561111,32133
3234700,243222.777801356,32134
3234700,331484.761942818,32135
3537521,1043127.48479096,32136
3537521,981856.422106712,32137
3537521,925680.099412591,32138
3537521,875579.686821956,32139
3537521,832652.663607342,32140
3537521,798057.427231894,32141
3537521,772913.568788912,32142
3537521,758162.015130317,32143
3537521,754412.636602372,32144
3537521,761827.893985676,32145
3439822,756341.774463834,32146
3382132,680307.530342916,32147
3382132,599129.968837074,32148
3382132,521545.426580059,32149
3382132,449418.594547298,32150
3382132,385822.553738877,32151
3382132,335641.984162797,32152
3382132,305559.435793298,32153
3382132,301649.009251359,32154
3382132,324857.213976793,32155
3382132,370117.309610927,32156
3382132,430529.865380934,32157
3337707,463945.280294326,32158
3337707,381236.290295951,32159
3337707,303893.934918555,32160
3337707,237226.615354131,32161
3337707,192654.974228281,32162
3300370,140585.146675148,32163
3299217,89784.2921338711,32164
3299217,109953.680724777,32165
3327008,164086.976932227,32166
3327008,209945.039674713,32167
3282734,214235.838567568,32168
3282734,125569.804280337,32169
3279055,45220.1851974206,32170
3279055,70284.9398536362,32171
3255527,84079.0421108426,32172
3255527,31726.3902881522,32173
3269251,57424.4428045304,32174
3251719,38953.1168238638,32175
3267488,4822.48306667329,32176
3274346,55361.5927283413,32177
3280125,36676.6072116199,32178
3276861,28974.2103048579,32179
3268585,8381.31970917938,32180
3265230,9536.21222793496,32181
3262274,98039.2831480574,32182
544100,99255.8353220531,32183
3234431,125169.09497001,32184
3290937,73099.4589135112,32185
555689,47151.5047922024,32186
3280872,38554.2454925806,32187
3277640,46214.0494109372,32188
3263783,14776.5068521578,32189
3269974,16592.2879480072,32190
3235534,82827.9187435683,32191
3271814,16754.4616072677,32192
3247886,49888.6972050227,32193
3267111,19441.5516031071,32194
3273298,18501.0548170438,32195
3269975,22409.7787508712,32196
3267502,54567.4472072207,32197
3259653,17364.1298841031,32198
3267873,16280.0565696724,32199
3252515,42419.0613874274,32200
3252515,79735.1735055677,32201
3272543,33551.8145870473,32202
3262285,44046.9373020578,32203
3240952,90331.2728173884,32204
3240952,168315.896110342,32205
3240952,255764.093704482,32206
3240952,345564.510741412,32207
3240952,436267.027461229,32208
575206,434943.486981425,32209
3318828,357369.255028283,32210
3318828,274772.219283923,32211
3318828,200502.591632588,32212
3318828,147706.921716569,32213
3318828,142646.096704448,32214
3235940,185914.729167248,32215
3235940,108605.26504303,32216
3235940,77074.3107606627,32217
3263792,28627.9480624829,32218
3263792,64749.4187330862,32219
3263792,156460.677975988,32220
3263792,248358.468729311,32221
3162777,279335.566926966,32222
3016003,761425.840494666,32223
3016003,805086.917439581,32224
3016003,856431.612799383,32225
3667585,1326409.59832269,32226
3667585,1371582.73928312,32227
3667585,1421277.77988212,32228
3667585,1475037.75313866,32229
3442567,744108.340627024,32230
3442567,674538.419796066,32231
3398827,608406.079524958,32232
3398827,534882.236464542,32233
3398827,467925.832668086,32234
3398827,410761.112547619,32235
3398827,367980.063311896,32236
3205259,322073.34300931,32237
3239496,240324.964817496,32238
3239496,154322.835138939,32239
3239496,82398.5126476146,32240
3262864,19348.598256443,32241
3277858,52707.2709654758,32242
3279596,55927.0325435174,32243
3296724,85702.1062486798,32244
3257209,33927.4291580043,32245
3260654,56062.8408753348,32246
3256460,27160.6300406471,32247
3257585,41896.3417996851,32248
3268097,12024.5757264227,32249
3273914,33213.2254889697,32250
3274609,33649.6302531286,32251
3274609,120164.266839507,32252
3301048,197280.51409875,32253
3217578,166201.213915239,32254
3221447,117171.034602777,32255
3307009,105148.908183973,32256
3299087,93559.8245421482,32257
3298690,95617.5700385169,32258
3298690,160680.368974673,32259
3265124,175323.026934064,32260
3265124,83423.6885249359,32261
3266625,1320.55115738282,32262
3243417,60453.2412890574,32263
3308890,111826.490492622,32264
3236941,78072.8194451491,32265
3236941,102137.104552701,32266
3215668,131214.486845909,32267
3282629,94662.4278803963,32268
3282629,43057.34587022,32269
3282629,107988.071216193,32270
3282629,195916.92302358,32271
3346150,203524.86709286,32272
3241716,185238.249626421,32273
3241716,103619.574940817,32274
548250,58890.8229672966,32275
548250,85626.1558547683,32276
3313750,124115.158266782,32277
3245713,113629.631652282,32278
3255778,36903.2293479197,32279
551136,62103.1396601336,32280
3264373,57899.8653161784,32281
3264730,12205.0496855567,32282
3261785,24268.7466442722,32283
3280015,52359.8209200828,32284
3282638,50340.831958183,32285
3289363,61280.8959774,32286
3253520,41612.2628317282,32287
3258735,37724.3748494984,32288
3220292,31459.1091464943,32289
3220292,59973.5305236484,32290
544409,39018.685792221,32291
544409,125163.833841826,32292
3189567,79184.4608206599,32293
3214886,11562.926214391,32294
3233922,51962.912084247,32295
3212713,36019.231916444,32296
3212713,124251.787827072,32297
3182749,202613.981495627,32298
3182749,286072.450883434,32299
3334608,341693.554481021,32300
3261425,299830.863942253,32301
3261425,216409.749443836,32302
3222291,129784.757660918,32303
3222291,38747.9429090138,32304
3226138,49272.3690244001,32305
3228173,29168.53191529,32306
3219168,13486.3970160191,32307
3219168,78011.4150805006,32308
3167299,159540.805452803,32309
3167299,142525.856624801,32310
3167299,178543.772604028,32311
550586,141377.745717545,32312
550586,93394.9437702497,32313
550586,119001.982279549,32314
3256136,91762.2260620674,32315
3259544,98888.9318079049,32316
3252033,79532.8209756239,32317
3235806,43806.0210912199,32318
3221915,27039.3925998254,32319
3217989,5724.9532097265,32320
3222716,7798.7225615516,32321
3221493,77156.067979924,32322
3246550,67237.3565654809,32323
3239217,49920.1568954038,32324
3239948,79366.4430543488,32325
3208661,28719.1990210894,32326
3222315,26383.7074662454,32327
3200875,51742.7481856675,32328
3216481,40692.2492789883,32329
3221506,14448.715499838,32330
3225458,17788.6593608586,32331
3213452,21688.0736445966,32332
3251250,84551.7520569841,32333
3255447,88545.6058620697,32334
3254704,89147.0043960206,32335
3246143,95273.9078772199,32336
3246143,68156.7313136253,32337
3230137,36432.1769405261,32338
3245327,69591.8600446566,32339
3248976,80853.6850287789,32340
3199436,53155.2209381268,32341
3218447,23866.0548589492,32342
3240839,53132.7426285446,32343
3237357,47227.8161438056,32344
3213824,37761.8081850063,32345
3221527,19791.7158653793,32346
3217264,25784.1865480953,32347
3233977,39973.2595207685,32348
3220740,4742.80830891965,32349
3214934,17830.1754887072,32350
3216503,32680.3970193035,32351
3218025,37185.1541380024,32352
3233214,116419.609461331,32353
3233214,205633.308589309,32354
3233214,296176.463383879,32355
3233214,387117.353073617,32356
3537521,895972.216271576,32357
3537521,879181.946274735,32358
3537521,871699.193935157,32359
3537521,873763.115773329,32360
3382132,853633.82720826,32361
3382132,775169.866345427,32362
3382132,699849.869723995,32363
3382132,628804.632888737,32364
3382132,506673.308851429,32365
3382132,460906.705606379,32366
3382132,429948.890416448,32367
3382132,417110.312980494,32368
3382132,424039.9577233,32369
3382132,449825.150502071,32370
3382132,491507.226833324,32371
3382132,545453.893341592,32372
3337707,487597.289614301,32373
3337707,419460.577001932,32374
3337707,361727.994776898,32375
3337707,320079.703322123,32376
3300370,261257.4327449,32377
3300370,217077.380693784,32378
3299217,204076.090930366,32379
3299217,229530.353572146,32380
3161711,175892.864186022,32381
3161711,159667.366251306,32382
3161711,191710.572860852,32383
3279055,173640.066500369,32384
3279055,150757.446716525,32385
3207583,116164.256673675,32386
3207583,37708.8962674129,32387
3209802,26665.1850491907,32388
3242672,58340.769310554,32389
3251719,86623.5256333833,32390
3232918,87663.9611067658,32391
3232918,35058.548896943,32392
3247475,74929.3272505597,32393
3232505,46286.2020266019,32394
3228283,21077.4569080763,32395
3207593,41955.9565810593,32396
3208735,27856.9500668631,32397
3223611,34936.7133228349,32398
3197289,63758.2851201497,32399
3234431,43444.0357773368,32400
539569,48908.6086963073,32401
3241460,76914.7101433649,32402
544604,52221.0928927916,32403
3213137,17532.2311114101,32404
3214640,12298.2017622078,32405
3216587,20390.5812566167,32406
3203208,49860.1570935186,32407
3224786,36120.5322691013,32408
3200253,62794.1849721843,32409
3249076,73219.7656646939,32410
3232139,31762.9113452505,32411
3190781,76302.1902325106,32412
3248296,69630.2808470031,32413
3223980,13746.6610079692,32414
3252515,80368.8618376741,32415
3252515,119345.735281711,32416
3239675,84906.3691199632,32417
3202857,46724.2178413008,32418
3240952,95523.3239618945,32419
3181499,169156.048524073,32420
3152251,240888.234025955,32421
3152251,307186.249720086,32422
3107160,327102.443782229,32423
3107160,362303.357743905,32424
3318828,406948.536768311,32425
3318828,340477.298446757,32426
3318828,288004.127859783,32427
3318828,258208.970211895,32428
3235940,255052.471326085,32429
3235940,165531.169146003,32430
3235940,80332.3130196235,32431
3235940,47009.5819835025,32432
3223630,10002.349248925,32433
3210609,57394.418415531,32434
3196550,111396.192443777,32435
3162777,158264.997691039,32436
3162777,168787.482055652,32437
3098788,381542.201875618,32438
3098788,349360.637024856,32439
3098788,339463.054425181,32440
3098788,353725.01136317,32441
3072687,489296.897120723,32442
509076,543185.578723088,32443
3667585,1419534.65665001,32444
3667585,1459847.65447606,32445
3667585,1504638.03449699,32446
3667585,1553518.57509256,32447
2946907,896064.438570178,32448
2946907,852860.102848363,32449
3442567,806885.051064427,32450
3398827,735101.976535166,32451
3398827,666200.693693305,32452
3398827,603304.003281856,32453
3205259,539952.759786005,32454
3205259,448844.393975687,32455
3205259,357879.176445372,32456
3205259,267203.345020185,32457
3205259,177261.552440664,32458
3205259,90275.1133165376,32459
3215221,28323.2932405912,32460
542761,49723.1483727246,32461
3196754,90664.3940122544,32462
3196754,65549.0001767644,32463
3225382,13899.781507559,32464
3232794,59878.613089032,32465
3224226,11733.7553729298,32466
3228124,21818.894675557,32467
3217955,13807.6128798588,32468
3201239,48591.3949295318,32469
3234325,35473.4057520746,32470
3234325,99497.5977061736,32471
3161941,162457.558576725,32472
3161941,168941.575345542,32473
3217578,103606.705370895,32474
3217578,13636.9473226304,32475
3221447,67024.9177091514,32476
3173589,136917.03717414,32477
3190275,127284.062063908,32478
3190275,78892.8801898795,32479
3190275,113801.794189553,32480
3265124,137788.494518773,32481
3243417,95860.8185556671,32482
3243417,59768.5677939553,32483
3217594,47214.7321965454,32484
3217594,45079.8207155618,32485
3208210,30933.9460753136,32486
3215668,33435.5276542287,32487
3215668,123618.748815762,32488
3282629,159612.434010757,32489
3282629,187148.057604037,32490
3282629,247541.046224721,32491
3168639,208328.751639856,32492
3168639,153205.943487661,32493
3209366,81318.5205046963,32494
3209366,31630.7919682471,32495
3237301,79564.9770217705,32496
3241717,163832.567963119,32497
3218414,104469.344663099,32498
3218414,13741.0507248947,32499
3217968,12257.3894851295,32500
3232817,58652.0936414601,32501
3225060,25234.1303289597,32502
3201262,56042.6058203833,32503
3212707,108147.841922497,32504
3212707,24321.0772946542,32505
3230886,51747.5402451026,32506
3230886,55080.1406729088,32507
3177021,2754.96149676197,32508
3177021,89309.6353585376,32509
3189567,96379.8172278738,32510
3189567,38276.693277828,32511
3190290,66015.239345776,32512
3174967,14113.7311035088,32513
3182749,19847.1977829252,32514
3182749,98978.0502787051,32515
3182749,188909.435437739,32516
3143492,271514.670330275,32517
3140164,357687.699362235,32518
3156493,320586.992949536,32519
3170286,230728.626939325,32520
3170286,140299.190549846,32521
3170286,51180.1097289706,32522
3176005,8664.27857233333,32523
3185230,25942.5142602563,32524
3167624,25611.6283569889,32525
3161973,44835.0134585921,32526
3160915,69429.8183546829,32527
3167299,32509.3962063613,32528
3145873,88060.0943912999,32529
3145873,131677.654221504,32530
3145873,208352.600659655,32531
3147505,216385.204401687,32532
3147505,136747.32290334,32533
3147505,84050.4678261197,32534
3147505,109162.76446499,32535
545889,157411.291074638,32536
3221915,125117.733912285,32537
3214896,109169.782084156,32538
3174990,51165.2933055074,32539
3174990,39774.5988447092,32540
3186700,65053.2568889109,32541
3181372,21319.4677768862,32542
3158262,76854.4379529583,32543
3165945,44781.9122727985,32544
3165945,64502.3318284726,32545
3198653,63184.5403440123,32546
3197191,65179.1738883905,32547
3191433,42117.0214755949,32548
3157180,65011.8976217663,32549
3213452,101556.156296399,32550
3151136,73305.3749044955,32551
3145895,94018.2779129862,32552
3145895,152356.813414538,32553
3133289,143094.803864255,32554
3135394,118838.147009445,32555
3135394,139250.557508205,32556
3127064,157097.313000084,32557
3199436,124721.662721855,32558
3173958,47856.1344853985,32559
3173959,41602.1857148359,32560
3165956,51827.2535028165,32561
3179728,20366.1492866399,32562
3179400,17474.1297353641,32563
3166645,30430.2312683737,32564
3169346,33116.3860446845,32565
3169346,67429.9575306989,32566
3167995,28295.7430435623,32567
3177415,22787.1561812568,32568
3185267,28863.9232850025,32569
3163975,37281.6442222035,32570
3152838,103530.386317734,32571
3152838,268740.345811262,32572
3152838,357356.762255202,32573
3382132,584789.25795964,32574
3382132,553827.103042731,32575
3382132,536617.015279716,32576
3382132,534489.063774002,32577
3382132,547619.096346718,32578
3382132,574962.752929677,32579
3382132,614625.932590417,32580
3337707,599882.098700837,32581
3337707,538374.111269494,32582
3337707,486129.830613184,32583
3300370,441265.396363615,32584
3300370,384955.702812379,32585
3300370,343735.382832337,32586
3161711,311821.846842302,32587
3161711,222206.644493905,32588
3161711,134186.805348466,32589
3161711,55890.8023319022,32590
3161711,68766.5763599601,32591
3151554,132484.071445578,32592
3127487,193369.623213742,32593
3132022,166853.124658873,32594
3207583,113772.251864992,32595
3207583,86169.4793385913,32596
3192262,45452.7737070713,32597
3192262,95674.9070635665,32598
3178464,54018.0179403358,32599
3178464,37642.3898814347,32600
3178464,128075.485371164,32601
522482,145428.975096171,32602
3199506,89847.5448050615,32603
3199506,69045.7862612763,32604
528498,66338.1935978063,32605
3175738,2856.52425134028,32606
3173054,17877.0916792803,32607
3180140,30292.4931974166,32608
3199512,63803.1319524335,32609
3188926,68475.0284479605,32610
3188926,47719.1076167486,32611
534607,33601.1368250765,32612
533228,9256.45355274068,32613
3172713,23064.0364676902,32614
3175747,2078.66747276414,32615
3175749,11621.6372434369,32616
3175420,5897.61555049218,32617
3160367,50042.1918990863,32618
531233,42403.4286758875,32619
3190781,91271.6064549226,32620
3190781,42160.9869940706,32621
3144974,100087.958106216,32622
3155226,87209.453154305,32623
3155226,66878.9464304359,32624
3176459,131895.231054367,32625
3176459,41101.5650044417,32626
